[Cd].[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-].n1ccc(cc1)c1ccc(cc1)C(=C(c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1 MOFid-v1.ERROR.cat0;4514390,Cd.ABMFBCRYHDZLRD.DXNBXIFFCPRQAI.MOFkey-v1.ERROR,['[Cd]'],"['[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-]', 'n1ccc(cc1)c1ccc(cc1)C(=C(c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1']",[Cd].[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-].n1ccc(cc1)c1ccc(cc1)C(=C(c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1,ERROR,0,4514390
[Cd].[N]1C=C[C](C=C1)c1ccc(cc1)C(=C(c1ccc(cc1)c1ccncc1)c1ccc(cc1)[C]1C=C[N]C=C1)c1ccc(cc1)c1ccncc1.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].n1ccc(cc1)c1ccc(cc1)C(=C(c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1 MOFid-v1.UNKNOWN.cat0;4514391,Cd.DXNBXIFFCPRQAI.RXOHFPCZGPKIRD.MOFkey-v1.UNKNOWN,['[Cd]'],"['[N]1C=C[C](C=C1)c1ccc(cc1)C(=C(c1ccc(cc1)c1ccncc1)c1ccc(cc1)[C]1C=C[N]C=C1)c1ccc(cc1)c1ccncc1', '[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]', 'n1ccc(cc1)c1ccc(cc1)C(=C(c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1']",[Cd].[N]1C=C[C](C=C1)c1ccc(cc1)C(=C(c1ccc(cc1)c1ccncc1)c1ccc(cc1)[C]1C=C[N]C=C1)c1ccc(cc1)c1ccncc1.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].n1ccc(cc1)c1ccc(cc1)C(=C(c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1,UNKNOWN,0,4514391
* MOFid-v1.NA.NAno_mof;4514392,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4514392
* MOFid-v1.NA.NAno_mof;4514402,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4514402
[C]c1ccc(cc1)c1ccc(cc1)[C].O.O.O.O.[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Ni]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O]12345[Zr]678[Zr]9%101[OH]1%11%126[Zr]6%134[Zr]451[O]15%146[Zr]6%152[Zr]231[O]18%106[Zr]368[O]%10%1679[Zr]79%11[O]%11%17%134[Zr]%12%107[O]4789[Zr]16%16[OH]1%1523[Zr]5%114[Zr]%14%1771 MOFid-v1.UNKNOWN.cat0;4514404,Zr.DXYYLIARNVJJPZ.KRJLBWKAYPGJOF.MOFkey-v1.UNKNOWN,['[O]12345[Zr]678[Zr]9%101[OH]1%11%126[Zr]6%134[Zr]451[O]15%146[Zr]6%152[Zr]231[O]18%106[Zr]368[O]%10%1679[Zr]79%11[O]%11%17%134[Zr]%12%107[O]4789[Zr]16%16[OH]1%1523[Zr]5%114[Zr]%14%1771'],"['[C]c1ccc(cc1)c1ccc(cc1)[C].O.O.O.O', '[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Ni]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]']",[C]c1ccc(cc1)c1ccc(cc1)[C].O.O.O.O.[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Ni]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O]12345[Zr]678[Zr]9%101[OH]1%11%126[Zr]6%134[Zr]451[O]15%146[Zr]6%152[Zr]231[O]18%106[Zr]368[O]%10%1679[Zr]79%11[O]%11%17%134[Zr]%12%107[O]4789[Zr]16%16[OH]1%1523[Zr]5%114[Zr]%14%1771,UNKNOWN,0,4514404
"[O-]C(=O)c1ccc(cc1)C1=CC(=CC(=[C]1)c1ccc(cc1)C(=O)[O-])C1=CC(=[C]C(=C1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[OH2][Zr]123[OH]4[Zr]56[OH]3[Zr]37([OH]2[Zr]28[OH]1[Zr]14([OH]6[Zr]([OH]53)([OH]21)([OH]78)[OH2])[OH2])[OH2] MOFid-v1.scu,tty.cat0;4514405",Zr.VDKACFMHSWWEQJ.MOFkey-v1.scu,['[OH2][Zr]123[OH]4[Zr]56[OH]3[Zr]37([OH]2[Zr]28[OH]1[Zr]14([OH]6[Zr]([OH]53)([OH]21)([OH]78)[OH2])[OH2])[OH2]'],['[O-]C(=O)c1ccc(cc1)C1=CC(=CC(=[C]1)c1ccc(cc1)C(=O)[O-])C1=CC(=[C]C(=C1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'],[O-]C(=O)c1ccc(cc1)C1=CC(=CC(=[C]1)c1ccc(cc1)C(=O)[O-])C1=CC(=[C]C(=C1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[OH2][Zr]123[OH]4[Zr]56[OH]3[Zr]37([OH]2[Zr]28[OH]1[Zr]14([OH]6[Zr]([OH]53)([OH]21)([OH]78)[OH2])[OH2])[OH2],"scu,tty",0,4514405
* MOFid-v1.NA.NAno_mof;4514431,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4514431
* MOFid-v1.NA.NAno_mof;4514432,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4514432
* MOFid-v1.NA.NAno_mof;4514433,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4514433
"[C]=[C]C(c1ccc(cc1)OCc1ccc(cc1)C(=O)[O-])(c1ccc(cc1)OCc1ccc(cc1)C(=O)[O-])[C]=[C].[O][Mo]1234O[Mo]567([O])O[Mo]8(O1)([O])[O]1[Zn]9[O]6[Mo]6%107([O]5[Zn]5[O]3[Mo]374([O]2[Zn]2[O]8[Mo]41([O])O[Mo]18%11([O]9[Mo]91(O6)(O[Mo]1([O]5[Mo]5(O7)(O[Mo]67(O3)([O]2[Mo]6([O]7[Zn]([O]15)[O]%119)(O4)([O])O8)[O])[O])(O%10)[O])[O])[O])[O])[O] MOFid-v1.spn,tbo.cat1;4514453",Ru.VEMMNKDUCNRQEB.MOFkey-v1.spn,['[O][Mo]1234O[Mo]567([O])O[Mo]8(O1)([O])[O]1[Zn]9[O]6[Mo]6%107([O]5[Zn]5[O]3[Mo]374([O]2[Zn]2[O]8[Mo]41([O])O[Mo]18%11([O]9[Mo]91(O6)(O[Mo]1([O]5[Mo]5(O7)(O[Mo]67(O3)([O]2[Mo]6([O]7[Zn]([O]15)[O]%119)(O4)([O])O8)[O])[O])(O%10)[O])[O])[O])[O])[O]'],['[C]=[C]C(c1ccc(cc1)OCc1ccc(cc1)C(=O)[O-])(c1ccc(cc1)OCc1ccc(cc1)C(=O)[O-])[C]=[C]'],[C]=[C]C(c1ccc(cc1)OCc1ccc(cc1)C(=O)[O-])(c1ccc(cc1)OCc1ccc(cc1)C(=O)[O-])[C]=[C].[O][Mo]1234O[Mo]567([O])O[Mo]8(O1)([O])[O]1[Zn]9[O]6[Mo]6%107([O]5[Zn]5[O]3[Mo]374([O]2[Zn]2[O]8[Mo]41([O])O[Mo]18%11([O]9[Mo]91(O6)(O[Mo]1([O]5[Mo]5(O7)(O[Mo]67(O3)([O]2[Mo]6([O]7[Zn]([O]15)[O]%119)(O4)([O])O8)[O])[O])(O%10)[O])[O])[O])[O])[O],"spn,tbo",1,4514453
