mofid,mofkey,simples_nodes,simples_linkers,simples,topology,cat,cifname
C(Cc1ccncc1)Cc1ccncc1.[Cd].[O-]C(=O)c1c(C)c2n(c1C)[B](F)(F)n1c([C]2c2ccccc2)c(C)c(c1C)C(=O)[O-] MOFid-v1.ERROR.cat0;4342060,Cd.HCTJUFZDNWFNEU.OGNCVVRIKNGJHQ.MOFkey-v1.ERROR,['[Cd]'],"['C(Cc1ccncc1)Cc1ccncc1', '[O-]C(=O)c1c(C)c2n(c1C)[B](F)(F)n1c([C]2c2ccccc2)c(C)c(c1C)C(=O)[O-]']",C(Cc1ccncc1)Cc1ccncc1.[Cd].[O-]C(=O)c1c(C)c2n(c1C)[B](F)(F)n1c([C]2c2ccccc2)c(C)c(c1C)C(=O)[O-],ERROR,0,4342060
[Cd].[O-]C(=O)c1c(C)c2n(c1C)[B](F)(F)n1c([C]2c2ccccc2)c(C)c(c1C)C(=O)[O-].n1ccc(cc1)CCc1ccncc1 MOFid-v1.sql.cat1;4342061,Cd.DQRKTVIJNCVZAX.HCTJUFZDNWFNEU.MOFkey-v1.sql,['[Cd]'],"['[O-]C(=O)c1c(C)c2n(c1C)[B](F)(F)n1c([C]2c2ccccc2)c(C)c(c1C)C(=O)[O-]', 'n1ccc(cc1)CCc1ccncc1']",[Cd].[O-]C(=O)c1c(C)c2n(c1C)[B](F)(F)n1c([C]2c2ccccc2)c(C)c(c1C)C(=O)[O-].n1ccc(cc1)CCc1ccncc1,sql,1,4342061
[O-]C(=O)c1c(C)c2n(c1C)[B](F)(F)n1c([C]2c2ccccc2)c(C)c(c1C)C(=O)[O-].[OH2][Cd].n1ccc(cc1)CCc1ccncc1 MOFid-v1.hcb.cat0;4342062,Cd.DQRKTVIJNCVZAX.HCTJUFZDNWFNEU.MOFkey-v1.hcb,['[OH2][Cd]'],"['[O-]C(=O)c1c(C)c2n(c1C)[B](F)(F)n1c([C]2c2ccccc2)c(C)c(c1C)C(=O)[O-]', 'n1ccc(cc1)CCc1ccncc1']",[O-]C(=O)c1c(C)c2n(c1C)[B](F)(F)n1c([C]2c2ccccc2)c(C)c(c1C)C(=O)[O-].[OH2][Cd].n1ccc(cc1)CCc1ccncc1,hcb,0,4342062
[Cd][Cd].[O-]C(=O)c1c(C)c2n(c1C)[B](F)(F)n1c([C]2c2ccccc2)c(C)c(c1C)C(=O)[O-].n1ccc(cc1)CCc1ccncc1 MOFid-v1.pcu.cat1;4342063,Cd.DQRKTVIJNCVZAX.HCTJUFZDNWFNEU.MOFkey-v1.pcu,['[Cd][Cd]'],"['[O-]C(=O)c1c(C)c2n(c1C)[B](F)(F)n1c([C]2c2ccccc2)c(C)c(c1C)C(=O)[O-]', 'n1ccc(cc1)CCc1ccncc1']",[Cd][Cd].[O-]C(=O)c1c(C)c2n(c1C)[B](F)(F)n1c([C]2c2ccccc2)c(C)c(c1C)C(=O)[O-].n1ccc(cc1)CCc1ccncc1,pcu,1,4342063
CCc1[nH]c2c(n1)cc(cc2)C(=O)[O-].[Zn] MOFid-v1.UNKNOWN.cat1;4342157,Zn.GECPBJINOLYRJI.MOFkey-v1.UNKNOWN,['[Zn]'],['CCc1[nH]c2c(n1)cc(cc2)C(=O)[O-]'],CCc1[nH]c2c(n1)cc(cc2)C(=O)[O-].[Zn],UNKNOWN,1,4342157
CCc1[nH]c2c(n1)cc(cc2)C(=O)[O-].[Zn] MOFid-v1.UNKNOWN.cat1;4342158,Zn.GECPBJINOLYRJI.MOFkey-v1.UNKNOWN,['[Zn]'],['CCc1[nH]c2c(n1)cc(cc2)C(=O)[O-]'],CCc1[nH]c2c(n1)cc(cc2)C(=O)[O-].[Zn],UNKNOWN,1,4342158
CCc1[nH]c2c(n1)cc(cc2)C(=O)[O-].[Co] MOFid-v1.UNKNOWN.cat1;4342159,Co.GECPBJINOLYRJI.MOFkey-v1.UNKNOWN,['[Co]'],['CCc1[nH]c2c(n1)cc(cc2)C(=O)[O-]'],CCc1[nH]c2c(n1)cc(cc2)C(=O)[O-].[Co],UNKNOWN,1,4342159
CCc1[nH]c2c(n1)cc(cc2)C(=O)[O-].[Co] MOFid-v1.UNKNOWN.cat1;4342160,Co.GECPBJINOLYRJI.MOFkey-v1.UNKNOWN,['[Co]'],['CCc1[nH]c2c(n1)cc(cc2)C(=O)[O-]'],CCc1[nH]c2c(n1)cc(cc2)C(=O)[O-].[Co],UNKNOWN,1,4342160
"[O-]C(=O)c1cc(OCCCCCOc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[OH2][Co].[O][Co][OH2] MOFid-v1.pts,tfk.cat0;4342180",Co.VWMIHROXAXTNCJ.MOFkey-v1.pts,"['[OH2][Co]', '[O][Co][OH2]']",['[O-]C(=O)c1cc(OCCCCCOc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]'],[O-]C(=O)c1cc(OCCCCCOc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[OH2][Co].[O][Co][OH2],"pts,tfk",0,4342180
"[O-]C(=O)c1cc(OCCCCCOc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[O][Co].[O][Co][O] MOFid-v1.sql,bex.cat0;4342181",Co.VWMIHROXAXTNCJ.MOFkey-v1.sql,"['[O][Co]', '[O][Co][O]']",['[O-]C(=O)c1cc(OCCCCCOc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]'],[O-]C(=O)c1cc(OCCCCCOc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[O][Co].[O][Co][O],"sql,bex",0,4342181
[O-]C(=O)c1cc(OCCCCCOc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[O][Co]([O]1[Co]O[Co]21O[Co][O]2[Co]([O])[OH2])[OH2] MOFid-v1.UNKNOWN.cat0;4342182,Co.VWMIHROXAXTNCJ.MOFkey-v1.UNKNOWN,['[O][Co]([O]1[Co]O[Co]21O[Co][O]2[Co]([O])[OH2])[OH2]'],['[O-]C(=O)c1cc(OCCCCCOc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]'],[O-]C(=O)c1cc(OCCCCCOc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[O][Co]([O]1[Co]O[Co]21O[Co][O]2[Co]([O])[OH2])[OH2],UNKNOWN,0,4342182
* MOFid-v1.NA.NAno_mof;4342249,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4342249
* MOFid-v1.NA.NAno_mof;4342250,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4342250
C[Si](c1cnc2c(c1)cccc2)(c1cnc2c(c1)cccc2)c1cnc2c(c1)cccc2.[Cu]I MOFid-v1.ERROR.cat1;4342251,Cu.KYIPJEBBGRJYSE.MOFkey-v1.ERROR,['[Cu]I'],['C[Si](c1cnc2c(c1)cccc2)(c1cnc2c(c1)cccc2)c1cnc2c(c1)cccc2'],C[Si](c1cnc2c(c1)cccc2)(c1cnc2c(c1)cccc2)c1cnc2c(c1)cccc2.[Cu]I,ERROR,1,4342251
C[Si](c1cnc2c(c1)cccc2)(c1cnc2c(c1)cccc2)c1cnc2c(c1)cccc2.I[Cu][Cu]I MOFid-v1.UNKNOWN.cat0;4342252,Cu.KYIPJEBBGRJYSE.MOFkey-v1.UNKNOWN,['I[Cu][Cu]I'],['C[Si](c1cnc2c(c1)cccc2)(c1cnc2c(c1)cccc2)c1cnc2c(c1)cccc2'],C[Si](c1cnc2c(c1)cccc2)(c1cnc2c(c1)cccc2)c1cnc2c(c1)cccc2.I[Cu][Cu]I,UNKNOWN,0,4342252
* MOFid-v1.NA.NAno_mof;4342253,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4342253
C[Si](c1cccnc1)(c1cccnc1)c1cccnc1.I[Cu]1[Cu](I)[Cu](I)[Cu]([Cu]([Cu]1I)I)I.c1ccc(cn1)[Si](c1cccnc1)c1cccnc1 MOFid-v1.kgd.cat5;4342254,Cu.JSGRBRYXMZUXJQ.MXDOBUZBODDQKD.MOFkey-v1.kgd,['I[Cu]1[Cu](I)[Cu](I)[Cu]([Cu]([Cu]1I)I)I'],"['C[Si](c1cccnc1)(c1cccnc1)c1cccnc1', 'c1ccc(cn1)[Si](c1cccnc1)c1cccnc1']",C[Si](c1cccnc1)(c1cccnc1)c1cccnc1.I[Cu]1[Cu](I)[Cu](I)[Cu]([Cu]([Cu]1I)I)I.c1ccc(cn1)[Si](c1cccnc1)c1cccnc1,kgd,5,4342254
C[Si](c1cccnc1)(c1cccnc1)c1cccnc1.I[Cu]1[Cu](I)[Cu](I)[Cu]([Cu]([Cu]1I)I)I MOFid-v1.MISMATCH.cat5;4342255,Cu.JSGRBRYXMZUXJQ.MOFkey-v1.MISMATCH,['I[Cu]1[Cu](I)[Cu](I)[Cu]([Cu]([Cu]1I)I)I'],['C[Si](c1cccnc1)(c1cccnc1)c1cccnc1'],C[Si](c1cccnc1)(c1cccnc1)c1cccnc1.I[Cu]1[Cu](I)[Cu](I)[Cu]([Cu]([Cu]1I)I)I,MISMATCH,5,4342255
* MOFid-v1.NA.NAno_mof;4342263,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4342263
* MOFid-v1.NA.NAno_mof;4342264,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4342264
* MOFid-v1.NA.NAno_mof;4342265,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4342265
* MOFid-v1.NA.NAno_mof;4342266,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4342266
Cl[Cd]Cl.[Ni].n1ccc(cc1)[C](C1=CC=C[N]1)C1=CC=C[N]1.n1ccc(cc1)[C](C1=C[CH]C=N1)C1=CC=C[N]1.n1ccc(cc1)[C](C1=C[CH]C=N1)C1=NC=C[CH]1.n1ccc(cc1)[C](C1=NC=C[CH]1)C1=CC=C[N]1 MOFid-v1.ERROR.cat0;4342267,NiCd.QBZOFHXSJWHZPL.MOFkey-v1.ERROR,"['Cl[Cd]Cl', '[Ni]']","['n1ccc(cc1)[C](C1=CC=C[N]1)C1=CC=C[N]1', 'n1ccc(cc1)[C](C1=C[CH]C=N1)C1=CC=C[N]1', 'n1ccc(cc1)[C](C1=C[CH]C=N1)C1=NC=C[CH]1', 'n1ccc(cc1)[C](C1=NC=C[CH]1)C1=CC=C[N]1']",Cl[Cd]Cl.[Ni].n1ccc(cc1)[C](C1=CC=C[N]1)C1=CC=C[N]1.n1ccc(cc1)[C](C1=C[CH]C=N1)C1=CC=C[N]1.n1ccc(cc1)[C](C1=C[CH]C=N1)C1=NC=C[CH]1.n1ccc(cc1)[C](C1=NC=C[CH]1)C1=CC=C[N]1,ERROR,0,4342267
Cl[Cd]Cl.[Ni].n1ccc(cc1)c1ccc(cc1)C(=C1C=CC=N1)C1=C[CH]C=N1.n1ccc(cc1)c1ccc(cc1)C(=C1C=CC=N1)C1=N[CH]C=C1.n1ccc(cc1)c1ccc(cc1)[C](C1=CC=C[N]1)C1=CC=C[N]1.n1ccc(cc1)c1ccc(cc1)[C](C1=C[CH]C=N1)C1=CC=C[N]1.n1ccc(cc1)c1ccc(cc1)[C](C1=C[CH]C=N1)C1=NC=C[CH]1.n1ccc(cc1)c1ccc(cc1)[C](C1=NC=C[CH]1)C1=CC=C[N]1.n1ccc(cc1)c1ccc(cc1)[C](C1=N[CH]C=C1)C1=CC=C[N]1.n1ccc(cc1)c1ccc(cc1)[C](C1=N[CH]C=C1)C1=NC=C[CH]1 MOFid-v1.ERROR.cat1;4342268,NiCd.LZCCCGDKUJOEOS.MOFkey-v1.ERROR,"['Cl[Cd]Cl', '[Ni]']","['n1ccc(cc1)c1ccc(cc1)C(=C1C=CC=N1)C1=C[CH]C=N1', 'n1ccc(cc1)c1ccc(cc1)C(=C1C=CC=N1)C1=N[CH]C=C1', 'n1ccc(cc1)c1ccc(cc1)[C](C1=CC=C[N]1)C1=CC=C[N]1', 'n1ccc(cc1)c1ccc(cc1)[C](C1=C[CH]C=N1)C1=CC=C[N]1', 'n1ccc(cc1)c1ccc(cc1)[C](C1=C[CH]C=N1)C1=NC=C[CH]1', 'n1ccc(cc1)c1ccc(cc1)[C](C1=NC=C[CH]1)C1=CC=C[N]1', 'n1ccc(cc1)c1ccc(cc1)[C](C1=N[CH]C=C1)C1=CC=C[N]1', 'n1ccc(cc1)c1ccc(cc1)[C](C1=N[CH]C=C1)C1=NC=C[CH]1']",Cl[Cd]Cl.[Ni].n1ccc(cc1)c1ccc(cc1)C(=C1C=CC=N1)C1=C[CH]C=N1.n1ccc(cc1)c1ccc(cc1)C(=C1C=CC=N1)C1=N[CH]C=C1.n1ccc(cc1)c1ccc(cc1)[C](C1=CC=C[N]1)C1=CC=C[N]1.n1ccc(cc1)c1ccc(cc1)[C](C1=C[CH]C=N1)C1=CC=C[N]1.n1ccc(cc1)c1ccc(cc1)[C](C1=C[CH]C=N1)C1=NC=C[CH]1.n1ccc(cc1)c1ccc(cc1)[C](C1=NC=C[CH]1)C1=CC=C[N]1.n1ccc(cc1)c1ccc(cc1)[C](C1=N[CH]C=C1)C1=CC=C[N]1.n1ccc(cc1)c1ccc(cc1)[C](C1=N[CH]C=C1)C1=NC=C[CH]1,ERROR,1,4342268
Cl[Cd]Cl.[Ni].n1ccc(cc1)c1ccc(cc1)[C](C1=CC=C[N]1)C1=CC=C[N]1.n1ccc(cc1)c1ccc(cc1)[C](C1=C[CH]C=N1)C1=CC=C[N]1.n1ccc(cc1)c1ccc(cc1)[C](C1=C[CH]C=N1)C1=C[CH]C=N1.n1ccc(cc1)c1ccc(cc1)[C](C1=C[CH]C=N1)C1=NC=C[CH]1.n1ccc(cc1)c1ccc(cc1)[C](C1=NC=C[CH]1)C1=CC=C[N]1 MOFid-v1.ERROR.cat1;4342269,NiCd.LZCCCGDKUJOEOS.MOFkey-v1.ERROR,"['Cl[Cd]Cl', '[Ni]']","['n1ccc(cc1)c1ccc(cc1)[C](C1=CC=C[N]1)C1=CC=C[N]1', 'n1ccc(cc1)c1ccc(cc1)[C](C1=C[CH]C=N1)C1=CC=C[N]1', 'n1ccc(cc1)c1ccc(cc1)[C](C1=C[CH]C=N1)C1=C[CH]C=N1', 'n1ccc(cc1)c1ccc(cc1)[C](C1=C[CH]C=N1)C1=NC=C[CH]1', 'n1ccc(cc1)c1ccc(cc1)[C](C1=NC=C[CH]1)C1=CC=C[N]1']",Cl[Cd]Cl.[Ni].n1ccc(cc1)c1ccc(cc1)[C](C1=CC=C[N]1)C1=CC=C[N]1.n1ccc(cc1)c1ccc(cc1)[C](C1=C[CH]C=N1)C1=CC=C[N]1.n1ccc(cc1)c1ccc(cc1)[C](C1=C[CH]C=N1)C1=C[CH]C=N1.n1ccc(cc1)c1ccc(cc1)[C](C1=C[CH]C=N1)C1=NC=C[CH]1.n1ccc(cc1)c1ccc(cc1)[C](C1=NC=C[CH]1)C1=CC=C[N]1,ERROR,1,4342269
C1=CC=C([N]1)[C](c1ccc(cc1)n1cncc1)C1=CC=C[N]1.C1=CN=C([CH]1)[C](C1=C[CH]C=N1)c1ccc(cc1)n1ccnc1.Cl[Cd]Cl.[CH]1C=NC(=C1)[C](c1ccc(cc1)n1cncc1)C1=CC=C[N]1.[Ni].c1cnc(nc1)c1ncccn1 MOFid-v1.lil.cat0;4342270,NiCd.HKOAFLAGUQUJQG.WDRLRFNZTSELJS.MOFkey-v1.lil,"['Cl[Cd]Cl', '[Ni]']","['C1=CC=C([N]1)[C](c1ccc(cc1)n1cncc1)C1=CC=C[N]1', 'C1=CN=C([CH]1)[C](C1=C[CH]C=N1)c1ccc(cc1)n1ccnc1', '[CH]1C=NC(=C1)[C](c1ccc(cc1)n1cncc1)C1=CC=C[N]1', 'c1cnc(nc1)c1ncccn1']",C1=CC=C([N]1)[C](c1ccc(cc1)n1cncc1)C1=CC=C[N]1.C1=CN=C([CH]1)[C](C1=C[CH]C=N1)c1ccc(cc1)n1ccnc1.Cl[Cd]Cl.[CH]1C=NC(=C1)[C](c1ccc(cc1)n1cncc1)C1=CC=C[N]1.[Ni].c1cnc(nc1)c1ncccn1,lil,0,4342270
"CC(OP(=O)(c1ccc(cc1)P(=O)(OC(C)C)[O])[O])C.[Cu] MOFid-v1.sql,bex.cat1;4342301",Cu.PGCZETBQWGYIAF.MOFkey-v1.sql,['[Cu]'],['CC(OP(=O)(c1ccc(cc1)P(=O)(OC(C)C)[O])[O])C'],CC(OP(=O)(c1ccc(cc1)P(=O)(OC(C)C)[O])[O])C.[Cu],"sql,bex",1,4342301
[O-]C(=O)c1cc(CN2[CH]C=C(C=C2)C2=C[CH]N(C=C2)Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[OH2][Mn]([OH2])([OH2])[OH2] MOFid-v1.ERROR.cat1;4342334,Mn.XHZDZAVNVNYJQG.MOFkey-v1.ERROR,['[OH2][Mn]([OH2])([OH2])[OH2]'],['[O-]C(=O)c1cc(CN2[CH]C=C(C=C2)C2=C[CH]N(C=C2)Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]'],[O-]C(=O)c1cc(CN2[CH]C=C(C=C2)C2=C[CH]N(C=C2)Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[OH2][Mn]([OH2])([OH2])[OH2],ERROR,1,4342334
[O-]C(=O)c1cc(CN2[CH]C=C(C=C2)C2=C[CH]N(C=C2)Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[OH2][Ni]([OH2])([OH2])[OH2] MOFid-v1.ERROR.cat1;4342335,Ni.XHZDZAVNVNYJQG.MOFkey-v1.ERROR,['[OH2][Ni]([OH2])([OH2])[OH2]'],['[O-]C(=O)c1cc(CN2[CH]C=C(C=C2)C2=C[CH]N(C=C2)Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]'],[O-]C(=O)c1cc(CN2[CH]C=C(C=C2)C2=C[CH]N(C=C2)Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[OH2][Ni]([OH2])([OH2])[OH2],ERROR,1,4342335
[Cu].[O-]C(=O)C(C(=O)[O-])(O)[O].[O-]C(=O)C(C(=O)[O-])([O])O.[OH2][Cu].[OH2][Cu][OH2] MOFid-v1.UNKNOWN.cat0;4342337,Cu.GQLATSFEPFZODU.MOFkey-v1.UNKNOWN,"['[Cu]', '[OH2][Cu]', '[OH2][Cu][OH2]']","['[O-]C(=O)C(C(=O)[O-])(O)[O]', '[O-]C(=O)C(C(=O)[O-])([O])O']",[Cu].[O-]C(=O)C(C(=O)[O-])(O)[O].[O-]C(=O)C(C(=O)[O-])([O])O.[OH2][Cu].[OH2][Cu][OH2],UNKNOWN,0,4342337
[Cu].[O-]C(=O)C(C(=O)[O-])(O)[O].[O-]C(=O)C(C(=O)[O-])([O])O.[OH2][Cu].[OH2][Cu][OH2] MOFid-v1.sql.cat0;4342338,Cu.GQLATSFEPFZODU.MOFkey-v1.sql,"['[Cu]', '[OH2][Cu]', '[OH2][Cu][OH2]']","['[O-]C(=O)C(C(=O)[O-])(O)[O]', '[O-]C(=O)C(C(=O)[O-])([O])O']",[Cu].[O-]C(=O)C(C(=O)[O-])(O)[O].[O-]C(=O)C(C(=O)[O-])([O])O.[OH2][Cu].[OH2][Cu][OH2],sql,0,4342338
[O-]C(=O)c1cc([N][N]c2cc(C(=O)[O-])c(c(c2)C(=O)[O-])C(=O)[O-])cc(c1C(=O)[O-])C(=O)[O-].[OH2][Cu][Cu][OH2].[OH2][Cu][OH2].[O][Cu]([OH2])[OH2] MOFid-v1.UNKNOWN.cat0;4342457,Cu.YXGKLIWJRSIYDO.MOFkey-v1.UNKNOWN,"['[OH2][Cu][Cu][OH2]', '[OH2][Cu][OH2]', '[O][Cu]([OH2])[OH2]']",['[O-]C(=O)c1cc([N][N]c2cc(C(=O)[O-])c(c(c2)C(=O)[O-])C(=O)[O-])cc(c1C(=O)[O-])C(=O)[O-]'],[O-]C(=O)c1cc([N][N]c2cc(C(=O)[O-])c(c(c2)C(=O)[O-])C(=O)[O-])cc(c1C(=O)[O-])C(=O)[O-].[OH2][Cu][Cu][OH2].[OH2][Cu][OH2].[O][Cu]([OH2])[OH2],UNKNOWN,0,4342457
[Cu].[O-]C(=O)c1cc([N][N]c2cc(C(=O)[O-])c(c(c2)C(=O)[O-])C(=O)[O-])cc(c1C(=O)[O-])C(=O)[O-].[OH2][Cu](O[Cu]([OH2])[OH2])[OH2].[OH2][Cu]([OH2])[OH2].[OH2][Cu][O]([Cu][O]([Cu][OH2])[Cu])[Cu] MOFid-v1.UNKNOWN.cat0;4342458,Cu.YXGKLIWJRSIYDO.MOFkey-v1.UNKNOWN,"['[Cu]', '[OH2][Cu](O[Cu]([OH2])[OH2])[OH2]', '[OH2][Cu]([OH2])[OH2]', '[OH2][Cu][O]([Cu][O]([Cu][OH2])[Cu])[Cu]']",['[O-]C(=O)c1cc([N][N]c2cc(C(=O)[O-])c(c(c2)C(=O)[O-])C(=O)[O-])cc(c1C(=O)[O-])C(=O)[O-]'],[Cu].[O-]C(=O)c1cc([N][N]c2cc(C(=O)[O-])c(c(c2)C(=O)[O-])C(=O)[O-])cc(c1C(=O)[O-])C(=O)[O-].[OH2][Cu](O[Cu]([OH2])[OH2])[OH2].[OH2][Cu]([OH2])[OH2].[OH2][Cu][O]([Cu][O]([Cu][OH2])[Cu])[Cu],UNKNOWN,0,4342458
[O-]C(=O)c1ccc2c(c1)c1cc(ccc1[nH]2)C(=O)[O-].[Zn]12[O]3456[Zn]7[O]89%101[Zn]3[O]27([Zn]48)([Zn]59)[Zn]6%10.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.srs.cat1;4342676,Zn.KYVPCCXYGLXHDE.MOFkey-v1.srs,"['[Zn]12[O]3456[Zn]7[O]89%101[Zn]3[O]27([Zn]48)([Zn]59)[Zn]6%10', '[Zn][O]([Zn])([Zn])[Zn]']",['[O-]C(=O)c1ccc2c(c1)c1cc(ccc1[nH]2)C(=O)[O-]'],[O-]C(=O)c1ccc2c(c1)c1cc(ccc1[nH]2)C(=O)[O-].[Zn]12[O]3456[Zn]7[O]89%101[Zn]3[O]27([Zn]48)([Zn]59)[Zn]6%10.[Zn][O]([Zn])([Zn])[Zn],srs,1,4342676
* MOFid-v1.NA.NAno_mof;4342747,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4342747
C#Cc1c(C#C)c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])C#C)C#C.[OH]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[OH]3[Zr]35[OH]6[Zr]2([OH]71)[OH]43 MOFid-v1.fcu.cat0;4343008,Zr.INALZYWOIVBXRN.MOFkey-v1.fcu,['[OH]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[OH]3[Zr]35[OH]6[Zr]2([OH]71)[OH]43'],['C#Cc1c(C#C)c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])C#C)C#C'],C#Cc1c(C#C)c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])C#C)C#C.[OH]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[OH]3[Zr]35[OH]6[Zr]2([OH]71)[OH]43,fcu,0,4343008
[Cu][OH]([Cu])[Cu].[O-]C(=O)c1ccc(cc1)n1cnnc1 MOFid-v1.pcu.cat1;4343030,Cu.QCNDLFQKKMPZKH.MOFkey-v1.pcu,['[Cu][OH]([Cu])[Cu]'],['[O-]C(=O)c1ccc(cc1)n1cnnc1'],[Cu][OH]([Cu])[Cu].[O-]C(=O)c1ccc(cc1)n1cnnc1,pcu,1,4343030
[Cu][O]([Cu])[Cu].[O-]C(=O)c1ccc(cc1)N1[C]=NN=[C]1.[O-]C(=O)c1ccc(cc1)n1cnnc1 MOFid-v1.seb.cat1;4343031,Cu.QCNDLFQKKMPZKH.RICLJXVPBYGDFN.MOFkey-v1.seb,['[Cu][O]([Cu])[Cu]'],"['[O-]C(=O)c1ccc(cc1)N1[C]=NN=[C]1', '[O-]C(=O)c1ccc(cc1)n1cnnc1']",[Cu][O]([Cu])[Cu].[O-]C(=O)c1ccc(cc1)N1[C]=NN=[C]1.[O-]C(=O)c1ccc(cc1)n1cnnc1,seb,1,4343031
[Cu][O]([Cu])[Cu].[O-]C(=O)c1ccc(cc1)n1cnnc1 MOFid-v1.seb.cat1;4343032,Cu.QCNDLFQKKMPZKH.MOFkey-v1.seb,['[Cu][O]([Cu])[Cu]'],['[O-]C(=O)c1ccc(cc1)n1cnnc1'],[Cu][O]([Cu])[Cu].[O-]C(=O)c1ccc(cc1)n1cnnc1,seb,1,4343032
[Cu][OH]([Cu])[Cu].[O-]C(=O)c1ccc(cc1)n1cnnc1 MOFid-v1.hex.cat1;4343033,Cu.QCNDLFQKKMPZKH.MOFkey-v1.hex,['[Cu][OH]([Cu])[Cu]'],['[O-]C(=O)c1ccc(cc1)n1cnnc1'],[Cu][OH]([Cu])[Cu].[O-]C(=O)c1ccc(cc1)n1cnnc1,hex,1,4343033
[O-]C(=O)c1cc(cc(c1)n1c2ccc(cc2c2c1ccc(c2)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-].[O][Cu][Cu][O] MOFid-v1.UNKNOWN.cat0;4343211,Cu.RDJFYOACOTVLPB.MOFkey-v1.UNKNOWN,['[O][Cu][Cu][O]'],['[O-]C(=O)c1cc(cc(c1)n1c2ccc(cc2c2c1ccc(c2)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-]'],[O-]C(=O)c1cc(cc(c1)n1c2ccc(cc2c2c1ccc(c2)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-].[O][Cu][Cu][O],UNKNOWN,0,4343211
[O-]C(=O)c1ccc(cc1)Oc1cc(ccc1Oc1ccc(cc1)C(=O)[O-])C(C)(C)C.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.sql.cat0;4343237,Zn.SMBJWBRTDHDUMR.MOFkey-v1.sql,['[Zn][O]([Zn])([Zn])[Zn]'],['[O-]C(=O)c1ccc(cc1)Oc1cc(ccc1Oc1ccc(cc1)C(=O)[O-])C(C)(C)C'],[O-]C(=O)c1ccc(cc1)Oc1cc(ccc1Oc1ccc(cc1)C(=O)[O-])C(C)(C)C.[Zn][O]([Zn])([Zn])[Zn],sql,0,4343237
[Mn].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].[OH2][Mn]([OH2])([OH2])[OH2] MOFid-v1.ERROR.cat0;4343265,Mn.CYIDZMCFTVVTJO.MOFkey-v1.ERROR,"['[Mn]', '[OH2][Mn]([OH2])([OH2])[OH2]']",['[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-]'],[Mn].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].[OH2][Mn]([OH2])([OH2])[OH2],ERROR,0,4343265
