[O-]C(=O)c1cc(OCC(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[O][Zn].[O][Zn][O]([Zn][O])[Zn].[O][Zn][Zn].[Zn] MOFid-v1.UNKNOWN.cat0;4329669,Zn.XLWGNTLMUMSPLO.MOFkey-v1.UNKNOWN,"['[O][Zn]', '[O][Zn][O]([Zn][O])[Zn]', '[O][Zn][Zn]', '[Zn]']",['[O-]C(=O)c1cc(OCC(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]'],[O-]C(=O)c1cc(OCC(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[O][Zn].[O][Zn][O]([Zn][O])[Zn].[O][Zn][Zn].[Zn],UNKNOWN,0,4329669
"[O-]C(=O)c1cc(OCC(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[O][Zn].[O][Zn][O]([Zn]([O])[O])[Zn]([O])[O].[O][Zn][O]([Zn])[Zn].[Zn] MOFid-v1.flu,UNKNOWN.cat0;4329670",Zn.XLWGNTLMUMSPLO.MOFkey-v1.flu,"['[O][Zn]', '[O][Zn][O]([Zn]([O])[O])[Zn]([O])[O]', '[O][Zn][O]([Zn])[Zn]', '[Zn]']",['[O-]C(=O)c1cc(OCC(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]'],[O-]C(=O)c1cc(OCC(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[O][Zn].[O][Zn][O]([Zn]([O])[O])[Zn]([O])[O].[O][Zn][O]([Zn])[Zn].[Zn],"flu,UNKNOWN",0,4329670
"[O-]C(=O)c1cc(OCC(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[O][Zn] MOFid-v1.tee,UNKNOWN.cat0;4329671",Zn.XLWGNTLMUMSPLO.MOFkey-v1.tee,['[O][Zn]'],['[O-]C(=O)c1cc(OCC(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]'],[O-]C(=O)c1cc(OCC(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[O][Zn],"tee,UNKNOWN",0,4329671
N1=CC=N[N]1.[CH]1C=NN=N1.[Cu].[Cu][OH]([Cu][OH]([Cu])[Cu])[Cu].[O][Cu][OH]([Cu][OH]([Cu][O])[Cu])[Cu] MOFid-v1.UNKNOWN.cat0;4329693,Cu.CYTYYSXXRQCAGV.MOFkey-v1.UNKNOWN,"['[Cu]', '[Cu][OH]([Cu][OH]([Cu])[Cu])[Cu]', '[O][Cu][OH]([Cu][OH]([Cu][O])[Cu])[Cu]']","['N1=CC=N[N]1', '[CH]1C=NN=N1']",N1=CC=N[N]1.[CH]1C=NN=N1.[Cu].[Cu][OH]([Cu][OH]([Cu])[Cu])[Cu].[O][Cu][OH]([Cu][OH]([Cu][O])[Cu])[Cu],UNKNOWN,0,4329693
* MOFid-v1.NA.NA;4329694,,['*'],[],*,NA,,4329694
C1CN2CCN1CC2.[Cu][Cu].[O-]C(=O)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O][Cu][Cu][O] MOFid-v1.UNKNOWN.cat0;4329903,Cu.IMNIMPAHZVJRPE.NSCIYASAEQYMAT.MOFkey-v1.UNKNOWN,"['[Cu][Cu]', '[O][Cu][Cu][O]']","['C1CN2CCN1CC2', '[O-]C(=O)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]']",C1CN2CCN1CC2.[Cu][Cu].[O-]C(=O)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O][Cu][Cu][O],UNKNOWN,0,4329903
C1N2CN3CN1CN(C2)C3.[Cu].[O]C(c1ccccc1)C(=O)[O-] MOFid-v1.ERROR.cat0;4329956,Cu.SGLUQSXTMQWOEG.VKYKSIONXSXAKP.MOFkey-v1.ERROR,['[Cu]'],"['C1N2CN3CN1CN(C2)C3', '[O]C(c1ccccc1)C(=O)[O-]']",C1N2CN3CN1CN(C2)C3.[Cu].[O]C(c1ccccc1)C(=O)[O-],ERROR,0,4329956
Cc1nccn1CCCCn1ccnc1C.[Cd].[O-][C]=O.[O].[O] MOFid-v1.UNKNOWN.cat1;4330317,Cd.HSUXIJCUGYDGPS.VWSRHOIRMGHAPR.MOFkey-v1.UNKNOWN,['[Cd]'],"['Cc1nccn1CCCCn1ccnc1C', '[O-][C]=O.[O].[O]']",Cc1nccn1CCCCn1ccnc1C.[Cd].[O-][C]=O.[O].[O],UNKNOWN,1,4330317
Cc1nccn1CCCCn1ccnc1C.[Cd].[O-]C(=O)c1ccc(cc1)c1cccc(c1)C(=O)[O-].[OH2][Cd] MOFid-v1.fsh.cat0;4330318,Cd.GSYIVQLTSZFJRV.VWSRHOIRMGHAPR.MOFkey-v1.fsh,"['[Cd]', '[OH2][Cd]']","['Cc1nccn1CCCCn1ccnc1C', '[O-]C(=O)c1ccc(cc1)c1cccc(c1)C(=O)[O-]']",Cc1nccn1CCCCn1ccnc1C.[Cd].[O-]C(=O)c1ccc(cc1)c1cccc(c1)C(=O)[O-].[OH2][Cd],fsh,0,4330318
Cc1nccn1CCCCn1ccnc1C.[Cd].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-] MOFid-v1.ERROR.cat1;4330319,Cd.NEQFBGHQPUXOFH.VWSRHOIRMGHAPR.MOFkey-v1.ERROR,['[Cd]'],"['Cc1nccn1CCCCn1ccnc1C', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]']",Cc1nccn1CCCCn1ccnc1C.[Cd].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],ERROR,1,4330319
Br[Cu][Cu]Br.Cc1ccc(cc1)SCCCCCSc1ccc(cc1)C MOFid-v1.UNKNOWN.cat0;4330378,Cu.OBEOBNWODZWIRZ.MOFkey-v1.UNKNOWN,['Br[Cu][Cu]Br'],['Cc1ccc(cc1)SCCCCCSc1ccc(cc1)C'],Br[Cu][Cu]Br.Cc1ccc(cc1)SCCCCCSc1ccc(cc1)C,UNKNOWN,0,4330378
C(CSc1ccccc1)CSc1ccccc1.I[Cu][Cu]I MOFid-v1.sql.cat1;4330379,Cu.YNNYXLLXSONLCU.MOFkey-v1.sql,['I[Cu][Cu]I'],['C(CSc1ccccc1)CSc1ccccc1'],C(CSc1ccccc1)CSc1ccccc1.I[Cu][Cu]I,sql,1,4330379
C(CSc1ccccc1)CSc1ccccc1.I[Cu]12(I)[Cu]3[Cu]1([Cu]23I)I MOFid-v1.sql.cat1;4330380,Cu.YNNYXLLXSONLCU.MOFkey-v1.sql,['I[Cu]12(I)[Cu]3[Cu]1([Cu]23I)I'],['C(CSc1ccccc1)CSc1ccccc1'],C(CSc1ccccc1)CSc1ccccc1.I[Cu]12(I)[Cu]3[Cu]1([Cu]23I)I,sql,1,4330380
Br[Cu][Cu]Br.C(CSc1ccccc1)CSc1ccccc1 MOFid-v1.UNKNOWN.cat1;4330381,Cu.YNNYXLLXSONLCU.MOFkey-v1.UNKNOWN,['Br[Cu][Cu]Br'],['C(CSc1ccccc1)CSc1ccccc1'],Br[Cu][Cu]Br.C(CSc1ccccc1)CSc1ccccc1,UNKNOWN,1,4330381
C(CCSc1ccccc1)CCSc1ccccc1.I[Cu]12[Cu]3([Cu]1([Cu]23I)I)I MOFid-v1.UNKNOWN.cat1;4330382,Cu.PNHRJECHZUCDLT.MOFkey-v1.UNKNOWN,['I[Cu]12[Cu]3([Cu]1([Cu]23I)I)I'],['C(CCSc1ccccc1)CCSc1ccccc1'],C(CCSc1ccccc1)CCSc1ccccc1.I[Cu]12[Cu]3([Cu]1([Cu]23I)I)I,UNKNOWN,1,4330382
C(CCSc1ccccc1)CCSc1ccccc1.[Cu][Cu](I)I MOFid-v1.UNKNOWN.cat1;4330383,Cu.PNHRJECHZUCDLT.MOFkey-v1.UNKNOWN,['[Cu][Cu](I)I'],['C(CCSc1ccccc1)CCSc1ccccc1'],C(CCSc1ccccc1)CCSc1ccccc1.[Cu][Cu](I)I,UNKNOWN,1,4330383
C(CCSc1ccccc1)CCSc1ccccc1.[Cu][Cu](Br)Br MOFid-v1.UNKNOWN.cat1;4330384,Cu.PNHRJECHZUCDLT.MOFkey-v1.UNKNOWN,['[Cu][Cu](Br)Br'],['C(CCSc1ccccc1)CCSc1ccccc1'],C(CCSc1ccccc1)CCSc1ccccc1.[Cu][Cu](Br)Br,UNKNOWN,1,4330384
Cc1ccc(cc1)SCCCCCSc1ccc(cc1)C.I[Cu][Cu]I MOFid-v1.sql.cat0;4330385,Cu.OBEOBNWODZWIRZ.MOFkey-v1.sql,['I[Cu][Cu]I'],['Cc1ccc(cc1)SCCCCCSc1ccc(cc1)C'],Cc1ccc(cc1)SCCCCCSc1ccc(cc1)C.I[Cu][Cu]I,sql,0,4330385
* MOFid-v1.NA.NA;4330485,,['*'],[],*,NA,,4330485
CC(N1C(=O)c2cccc3c2c(C1=O)ccc3)C(=O)[O-].CO.[K] MOFid-v1.UNKNOWN.cat0;4330486,K.KIMLTYQVHBXGLG.OKKJLVBELUTLKV.MOFkey-v1.UNKNOWN,['[K]'],"['CC(N1C(=O)c2cccc3c2c(C1=O)ccc3)C(=O)[O-]', 'CO']",CC(N1C(=O)c2cccc3c2c(C1=O)ccc3)C(=O)[O-].CO.[K],UNKNOWN,0,4330486
"[Ag]O[Mo]123([O])O[Mo]456([O]783[Mo]39([O]1[Mo]1%10%11([O]2[Mo]2%127([O]791[Mo]1([O]3[Mo]8(O6)([O]%121)([O])O[Ag]O4)([O])(O[Ag])O[Mo]7(O%11)(O2)([O])O[Ag]O%10)[O])[O])(O5)[O])[O].c1ccc(nc1)[C]1N=C([N]N1Cn1ncnc1)c1cccnc1 MOFid-v1.kgd,UNKNOWN.cat0;4330769",MoAg.WPDCDLKAYBMQBB.MOFkey-v1.kgd,['[Ag]O[Mo]123([O])O[Mo]456([O]783[Mo]39([O]1[Mo]1%10%11([O]2[Mo]2%127([O]791[Mo]1([O]3[Mo]8(O6)([O]%121)([O])O[Ag]O4)([O])(O[Ag])O[Mo]7(O%11)(O2)([O])O[Ag]O%10)[O])[O])(O5)[O])[O]'],['c1ccc(nc1)[C]1N=C([N]N1Cn1ncnc1)c1cccnc1'],[Ag]O[Mo]123([O])O[Mo]456([O]783[Mo]39([O]1[Mo]1%10%11([O]2[Mo]2%127([O]791[Mo]1([O]3[Mo]8(O6)([O]%121)([O])O[Ag]O4)([O])(O[Ag])O[Mo]7(O%11)(O2)([O])O[Ag]O%10)[O])[O])(O5)[O])[O].c1ccc(nc1)[C]1N=C([N]N1Cn1ncnc1)c1cccnc1,"kgd,UNKNOWN",0,4330769
[Ag].n1ccc(cc1)C1=N[C](N([N]1)Cn1ncnc1)c1ccccn1.n1ccc(cc1)c1nc(n(n1)CN1[N]C=N[CH]1)c1ccccn1 MOFid-v1.ERROR.cat0;4330770,Ag.IOPAJVKLVGNUKL.MOFkey-v1.ERROR,['[Ag]'],"['n1ccc(cc1)C1=N[C](N([N]1)Cn1ncnc1)c1ccccn1', 'n1ccc(cc1)c1nc(n(n1)CN1[N]C=N[CH]1)c1ccccn1']",[Ag].n1ccc(cc1)C1=N[C](N([N]1)Cn1ncnc1)c1ccccn1.n1ccc(cc1)c1nc(n(n1)CN1[N]C=N[CH]1)c1ccccn1,ERROR,0,4330770
[Ag].[Ag]O[Mo]123(O[Ag])O[Mo]45([O]63[Mo]378[Mo]96([O]4[Mo]46([O]5[Mo]5%10%11[O]%122[Mo]2(O1)([O])([O])[O]3[Mo]13([O]2[Mo]5%12(O%10)[O]%111[Mo]([O]894)(O6)(O3)(O[Ag])O[Ag])([O])[O])([O])[O])O7)([O])[O].c1ccc(cn1)C1=N[C](N([N]1)Cn1ncnc1)c1cccnc1 MOFid-v1.ERROR.cat1;4330771,MoAg.MZEZKONQGSNLCA.MOFkey-v1.ERROR,"['[Ag]', '[Ag]O[Mo]123(O[Ag])O[Mo]45([O]63[Mo]378[Mo]96([O]4[Mo]46([O]5[Mo]5%10%11[O]%122[Mo]2(O1)([O])([O])[O]3[Mo]13([O]2[Mo]5%12(O%10)[O]%111[Mo]([O]894)(O6)(O3)(O[Ag])O[Ag])([O])[O])([O])[O])O7)([O])[O]']",['c1ccc(cn1)C1=N[C](N([N]1)Cn1ncnc1)c1cccnc1'],[Ag].[Ag]O[Mo]123(O[Ag])O[Mo]45([O]63[Mo]378[Mo]96([O]4[Mo]46([O]5[Mo]5%10%11[O]%122[Mo]2(O1)([O])([O])[O]3[Mo]13([O]2[Mo]5%12(O%10)[O]%111[Mo]([O]894)(O6)(O3)(O[Ag])O[Ag])([O])[O])([O])[O])O7)([O])[O].c1ccc(cn1)C1=N[C](N([N]1)Cn1ncnc1)c1cccnc1,ERROR,1,4330771
"[Ag].c1ccc(cn1)C1=N[C](N([N]1)[C]n1ncnc1)c1cccnc1 MOFid-v1.sdd,UNKNOWN.cat1;4330772",Ag.BNHRFEBPTCSEEL.MOFkey-v1.sdd,['[Ag]'],['c1ccc(cn1)C1=N[C](N([N]1)[C]n1ncnc1)c1cccnc1'],[Ag].c1ccc(cn1)C1=N[C](N([N]1)[C]n1ncnc1)c1cccnc1,"sdd,UNKNOWN",1,4330772
[Ag].n1ccc(cc1)[C]1N=C([N]N1Cn1ncnc1)c1cccnc1 MOFid-v1.ERROR.cat3;4330773,Ag.VOFINRFWBDJABQ.MOFkey-v1.ERROR,['[Ag]'],['n1ccc(cc1)[C]1N=C([N]N1Cn1ncnc1)c1cccnc1'],[Ag].n1ccc(cc1)[C]1N=C([N]N1Cn1ncnc1)c1cccnc1,ERROR,3,4330773
N1[CH]C=C(C=C1)c1nn(c(n1)c1cccnc1)CN1[CH]N=C[N]1.[Ag] MOFid-v1.ERROR.cat1;4330774,Ag.KMZRLJNLLBFAHQ.MOFkey-v1.ERROR,['[Ag]'],['N1[CH]C=C(C=C1)c1nn(c(n1)c1cccnc1)CN1[CH]N=C[N]1'],N1[CH]C=C(C=C1)c1nn(c(n1)c1cccnc1)CN1[CH]N=C[N]1.[Ag],ERROR,1,4330774
[C]1[C]N2[N][C][C]N([N]1)[C]2.[O-]C(=O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn] MOFid-v1.hms.cat1;4330911,Zn.NWYGETXZXGDGKD.ZMFTUUBMFFKAMO.MOFkey-v1.hms,['[Zn]'],"['[C]1[C]N2[N][C][C]N([N]1)[C]2', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-]']",[C]1[C]N2[N][C][C]N([N]1)[C]2.[O-]C(=O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn],hms,1,4330911
C1=N[CH]N([N]1)CCCn1cncn1.[Cu] MOFid-v1.ERROR.cat3;4331618,Cu.MNDPUKAFTWJHGX.MOFkey-v1.ERROR,['[Cu]'],['C1=N[CH]N([N]1)CCCn1cncn1'],C1=N[CH]N([N]1)CCCn1cncn1.[Cu],ERROR,3,4331618
C(CN1[N]C=N[CH]1)CCN1[N]C=N[CH]1.[Cu]O[Mo]1([O])O[Mo]([O])([O])O[Mo]([O])(O[Cu])O[Mo](O[Mo](O[Mo](O1)([O])O[Cu])([O])[O])([O])O[Cu] MOFid-v1.sql.cat0;4331620,CuMo.QRCAYFMZDKAPGL.MOFkey-v1.sql,['[Cu]O[Mo]1([O])O[Mo]([O])([O])O[Mo]([O])(O[Cu])O[Mo](O[Mo](O[Mo](O1)([O])O[Cu])([O])[O])([O])O[Cu]'],['C(CN1[N]C=N[CH]1)CCN1[N]C=N[CH]1'],C(CN1[N]C=N[CH]1)CCN1[N]C=N[CH]1.[Cu]O[Mo]1([O])O[Mo]([O])([O])O[Mo]([O])(O[Cu])O[Mo](O[Mo](O[Mo](O1)([O])O[Cu])([O])[O])([O])O[Cu],sql,0,4331620
[Cu][Cu].[Mo].[O].[O][As]([O])[O] MOFid-v1.ERROR.cat0;4331622,CuMo.NKIHXXFBAZXWKK.MOFkey-v1.ERROR,"['[Cu][Cu]', '[Mo]', '[O]']",['[O][As]([O])[O]'],[Cu][Cu].[Mo].[O].[O][As]([O])[O],ERROR,0,4331622
C(CCN1[CH]N=C[N]1)CCCn1cncn1.[Cu].[Mo].[O].[O][As]([O])[O] MOFid-v1.ERROR.cat0;4331624,CuMo.NKIHXXFBAZXWKK.WUGSMDPWLKEWMU.MOFkey-v1.ERROR,"['[Cu]', '[Mo]', '[O]']","['C(CCN1[CH]N=C[N]1)CCCn1cncn1', '[O][As]([O])[O]']",C(CCN1[CH]N=C[N]1)CCCn1cncn1.[Cu].[Mo].[O].[O][As]([O])[O],ERROR,0,4331624
[O-]C(=O)C1=[C][C]=C([C]=[C]1)C1=[C][C]=C([C]=[C]1)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;4331626,V.WGEXPDDFLWHELM.MOFkey-v1.rna,"['[O]', '[V]']",['[O-]C(=O)C1=[C][C]=C([C]=[C]1)C1=[C][C]=C([C]=[C]1)C(=O)[O-]'],[O-]C(=O)C1=[C][C]=C([C]=[C]1)C1=[C][C]=C([C]=[C]1)C(=O)[O-].[O].[V],rna,0,4331626
CN(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[C]N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Li] MOFid-v1.UNKNOWN.cat0;4333527,Li.KKUNFVGQMDWOJV.QGKIGVJWZAQXSE.MOFkey-v1.UNKNOWN,['[Li]'],"['CN(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]', '[C]N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]']",CN(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[C]N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Li],UNKNOWN,0,4333527
CN(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Li].[O][Li][O] MOFid-v1.ERROR.cat0;4333528,Li.KKUNFVGQMDWOJV.MOFkey-v1.ERROR,"['[Li]', '[O][Li][O]']",['CN(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'],CN(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Li].[O][Li][O],ERROR,0,4333528
Nn1cnnc1.[Cu].[Mo].[OH].[O] MOFid-v1.ERROR.cat0;4333563,CuMo.FMCUPJKTGNBGEC.MOFkey-v1.ERROR,"['[Cu]', '[Mo]', '[OH]', '[O]']",['Nn1cnnc1'],Nn1cnnc1.[Cu].[Mo].[OH].[O],ERROR,0,4333563
Cc1nnc(n1N)C.Cc1nnc(n1[NH2][AgH]1[Ag][OH2]1)C.[Ag].[Ag][Ag].[Mo].[O] MOFid-v1.ERROR.cat0;4333564,MoAg.FKXSIWHBTWQFOO.MIIKMZAVLKMOFM.MOFkey-v1.ERROR,"['[Ag]', '[Ag][Ag]', '[Mo]', '[O]']","['Cc1nnc(n1N)C', 'Cc1nnc(n1[NH2][AgH]1[Ag][OH2]1)C']",Cc1nnc(n1N)C.Cc1nnc(n1[NH2][AgH]1[Ag][OH2]1)C.[Ag].[Ag][Ag].[Mo].[O],ERROR,0,4333564
* MOFid-v1.NA.NAno_mof;4333576,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4333576
[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pto.cat0;4333577,Zn.SATWKVZGMWCXOJ.MOFkey-v1.pto,['[Zn][O]([Zn])([Zn])[Zn]'],['[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'],[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],pto,0,4333577
[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1O)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;4333578,Zn.NEQFBGHQPUXOFH.UCBTVMWOHPIRJE.MOFkey-v1.pcu,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1O)C(=O)[O-]']",[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1O)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],pcu,1,4333578
* MOFid-v1.NA.NAno_mof;4333579,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4333579
[O-]C(=O)C12CC3(CC(C1)(CC(C2)(C3)C(=O)O)C(=O)[O-])C(=O)[O-].[OH2][Cu][OH]1[Cu][OH]([Cu]1)[Cu].n1ncn(c1)C12CC3CC(C1)CC(C2)(C3)n1cnnc1 MOFid-v1.sql.cat1;4333580,Cu.VOIOBQJQHVEULT.VWAIZPYLEYEEFK.MOFkey-v1.sql,['[OH2][Cu][OH]1[Cu][OH]([Cu]1)[Cu]'],"['[O-]C(=O)C12CC3(CC(C1)(CC(C2)(C3)C(=O)O)C(=O)[O-])C(=O)[O-]', 'n1ncn(c1)C12CC3CC(C1)CC(C2)(C3)n1cnnc1']",[O-]C(=O)C12CC3(CC(C1)(CC(C2)(C3)C(=O)O)C(=O)[O-])C(=O)[O-].[OH2][Cu][OH]1[Cu][OH]([Cu]1)[Cu].n1ncn(c1)C12CC3CC(C1)CC(C2)(C3)n1cnnc1,sql,1,4333580
C(Cn1cnnc1)Cn1cnnc1.[Cu][OH]1[Cu]([OH2])[OH]([Cu]1[OH2])[Cu].[Cu][OH]1[Cu][OH]([Cu]1)[Cu].[O-]C(=O)C12CC3(CC(C1)(CC(C2)(C3)C(=O)O)C(=O)[O-])C(=O)[O-] MOFid-v1.tfz-d.cat0;4333581,Cu.HLVRLDPPLAWQNQ.VWAIZPYLEYEEFK.MOFkey-v1.tfz-d,"['[Cu][OH]1[Cu]([OH2])[OH]([Cu]1[OH2])[Cu]', '[Cu][OH]1[Cu][OH]([Cu]1)[Cu]']","['C(Cn1cnnc1)Cn1cnnc1', '[O-]C(=O)C12CC3(CC(C1)(CC(C2)(C3)C(=O)O)C(=O)[O-])C(=O)[O-]']",C(Cn1cnnc1)Cn1cnnc1.[Cu][OH]1[Cu]([OH2])[OH]([Cu]1[OH2])[Cu].[Cu][OH]1[Cu][OH]([Cu]1)[Cu].[O-]C(=O)C12CC3(CC(C1)(CC(C2)(C3)C(=O)O)C(=O)[O-])C(=O)[O-],tfz-d,0,4333581
[O-]C(=O)c1cccc(c1)c1nnc(nn1)c1cccc(c1)C(=O)[O-].[O][La] MOFid-v1.UNKNOWN.cat0;4333621,La.XRXDOGONBWOPDF.MOFkey-v1.UNKNOWN,['[O][La]'],['[O-]C(=O)c1cccc(c1)c1nnc(nn1)c1cccc(c1)C(=O)[O-]'],[O-]C(=O)c1cccc(c1)c1nnc(nn1)c1cccc(c1)C(=O)[O-].[O][La],UNKNOWN,0,4333621
* MOFid-v1.NA.NAno_mof;4333622,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4333622
[O-]C(=O)c1cccc(c1)C1=N[N]C(=N[N]1)c1cccc(c1)C(=O)[O-].[O-]C(=O)c1cccc(c1)c1nnc(nn1)c1cccc(c1)C(=O)[O-].[OH2][Zn] MOFid-v1.ERROR.cat0;4333623,Zn.XRXDOGONBWOPDF.MOFkey-v1.ERROR,['[OH2][Zn]'],"['[O-]C(=O)c1cccc(c1)C1=N[N]C(=N[N]1)c1cccc(c1)C(=O)[O-]', '[O-]C(=O)c1cccc(c1)c1nnc(nn1)c1cccc(c1)C(=O)[O-]']",[O-]C(=O)c1cccc(c1)C1=N[N]C(=N[N]1)c1cccc(c1)C(=O)[O-].[O-]C(=O)c1cccc(c1)c1nnc(nn1)c1cccc(c1)C(=O)[O-].[OH2][Zn],ERROR,0,4333623
[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O][Zn][Zn][O] MOFid-v1.sql.cat1;4333662,Zn.GZJYHAYPVZNUJX.MOFkey-v1.sql,['[O][Zn][Zn][O]'],['[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-]'],[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O][Zn][Zn][O],sql,1,4333662
[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O][Cu][Cu][O] MOFid-v1.sql.cat1;4333663,Cu.GZJYHAYPVZNUJX.MOFkey-v1.sql,['[O][Cu][Cu][O]'],['[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-]'],[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O][Cu][Cu][O],sql,1,4333663
O=C(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Al].[OH] MOFid-v1.UNKNOWN.cat0;4333807,Al.LFEWXDOYPCWFHR.MOFkey-v1.UNKNOWN,"['[Al]', '[OH]']",['O=C(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'],O=C(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Al].[OH],UNKNOWN,0,4333807
